carriage,nst07,unit,geo\time	2016 	2015 	2014 	2013 	2012 	2011 	2010 	2009 	2008 
OWN,GT15,THS_T,UK	41398 	23554 	18319 	19792 	25771 	29111 	29008 	19112 	21306 
OWN,GT16,MIO_TKM,AT	346 	309 	307 	231 	287 	289 	283 	211 	199 
OWN,GT16,MIO_TKM,BE	156 	75 	56 	71 	56 	51 	38 	54 	89 
OWN,GT16,MIO_TKM,BG	56 	23 	5 	7 	26 	19 	62 	5 	35 
OWN,GT16,MIO_TKM,CH	121 	200 	191 	128 	103 	133 	139 	139 	147 
OWN,GT16,MIO_TKM,CY	: 	: 	: c	: 	: 	: c	: c	: 	: 
OWN,GT16,MIO_TKM,CZ	89 	119 	70 	83 	82 	68 	91 	62 	92 
OWN,GT16,MIO_TKM,DE	1153 	1148 	1151 	1100 	1009 	1086 	1287 	2293 	2166 
OWN,GT16,MIO_TKM,DK	7 	9 	8 	14 	10 	13 	11 	36 	23 
OWN,GT16,MIO_TKM,EE	0 	: c	: c	5 	: c	2 	2 	2 	12 
OWN,GT16,MIO_TKM,EL	12 	25 	: c	: c	10 	: c	: c	44 	13 
OWN,GT16,MIO_TKM,ES	204 	202 	162 	137 	181 	156 	210 	165 	226 
OWN,GT16,MIO_TKM,EU15	4572 	4495 	4357 	3705 	3638 	3538 	2697 	: 	: 
OWN,GT16,MIO_TKM,EU25	5431 	5303 	5137 	4716 	4465 	4279 	3557 	: 	: 
OWN,GT16,MIO_TKM,EU27	5555 	5362 	5178 	4787 	4539 	4387 	3680 	: 	: 
OWN,GT16,MIO_TKM,EU28	5591 	5406 	5214 	4828 	4578 	4433 	3719 	: 	: 
OWN,GT16,MIO_TKM,FI	: c	: c	8 	27 	12 	22 	23 	68 	62 
OWN,GT16,MIO_TKM,FR	233 	257 	370 	287 	291 	289 	297 	220 	396 
OWN,GT16,MIO_TKM,HR	36 	44 	36 	41 	38 	46 	39 	41 	38 
OWN,GT16,MIO_TKM,HU	51 	97 	124 	119 	131 	115 	164 	168 	100 
OWN,GT16,MIO_TKM,IE	21 	14 	29 	20 	26 	28 	38 	45 	52 
OWN,GT16,MIO_TKM,IT	146 	93 	101 	132 	96 	128 	114 	152 	65 
OWN,GT16,MIO_TKM,LT	15 	15 	10 	18 	12 	14 	18 	29 	25 
OWN,GT16,MIO_TKM,LU	269 	255 	210 	70 	32 	9 	18 	28 	30 
OWN,GT16,MIO_TKM,LV	6 	9 	7 	14 	9 	10 	3 	14 	13 
OWN,GT16,MIO_TKM,NL	460 	497 	512 	467 	183 	198 	188 	331 	324 
OWN,GT16,MIO_TKM,NO	15 	58 	88 	56 	84 	66 	75 	43 	53 
OWN,GT16,MIO_TKM,PL	624 	519 	507 	734 	513 	487 	531 	439 	391 
OWN,GT16,MIO_TKM,PT	40 	53 	126 	39 	134 	77 	93 	66 	88 
OWN,GT16,MIO_TKM,RO	68 	36 	36 	65 	49 	89 	62 	279 	139 
OWN,GT16,MIO_TKM,SE	129 	117 	117 	70 	96 	118 	95 	56 	56 
OWN,GT16,MIO_TKM,SI	9 	11 	11 	9 	8 	22 	12 	19 	11 
OWN,GT16,MIO_TKM,SK	65 	38 	48 	29 	71 	22 	40 	47 	94 
OWN,GT16,MIO_TKM,UK	1384 	1432 	1177 	1033 	1217 	1061 	: 	: 	: 
OWN,GT16,THS_T,AT	4639 	3933 	3753 	3185 	3402 	3448 	2927 	2084 	2127 
OWN,GT16,THS_T,BE	1337 	639 	522 	566 	507 	544 	392 	627 	901 
OWN,GT16,THS_T,BG	841 	104 	35 	299 	92 	243 	679 	207 	278 
OWN,GT16,THS_T,CH	3321 	4572 	5456 	3378 	3044 	3964 	3840 	3497 	3955 
OWN,GT16,THS_T,CY	: 	: 	: c	: 	: 	: c	: c	: 	: 
OWN,GT16,THS_T,CZ	1108 	922 	704 	650 	616 	745 	1084 	853 	1133 
OWN,GT16,THS_T,DE	20451 	19611 	19750 	17257 	15727 	15826 	18071 	30574 	32699 
OWN,GT16,THS_T,DK	140 	260 	159 	210 	61 	670 	123 	464 	180 
OWN,GT16,THS_T,EE	4 	: c	: c	19 	: c	22 	15 	23 	67 
OWN,GT16,THS_T,EL	144 	293 	: c	: c	157 	: c	: c	380 	283 
OWN,GT16,THS_T,ES	3111 	3095 	2992 	2232 	2673 	3132 	3088 	2558 	3192 
OWN,GT16,THS_T,EU15	59368 	61000 	59863 	51134 	47697 	51166 	37992 	: 	: 
OWN,GT16,THS_T,EU25	65482 	68613 	66627 	60064 	54248 	58587 	45569 	: 	: 
OWN,GT16,THS_T,EU27	66582 	68957 	66842 	60645 	54584 	59056 	46491 	: 	: 
OWN,GT16,THS_T,EU28	67071 	69479 	67345 	61176 	55170 	59498 	46898 	: 	: 
OWN,GT16,THS_T,FI	: c	: c	218 	519 	211 	496 	632 	706 	1437 
OWN,GT16,THS_T,FR	2706 	5156 	5285 	4301 	3614 	4847 	5197 	3252 	5127 
OWN,GT16,THS_T,HR	489 	522 	502 	531 	586 	442 	407 	385 	473 
OWN,GT16,THS_T,HU	582 	1359 	1316 	1059 	1101 	1155 	1745 	1683 	1239 
OWN,GT16,THS_T,IE	248 	148 	317 	278 	278 	304 	409 	435 	454 
OWN,GT16,THS_T,IT	1867 	1184 	1476 	1317 	1212 	1283 	1300 	2562 	832 
OWN,GT16,THS_T,LT	178 	121 	120 	151 	129 	126 	204 	227 	166 
OWN,GT16,THS_T,LU	966 	927 	893 	237 	286 	76 	156 	218 	147 
OWN,GT16,THS_T,LV	46 	99 	61 	111 	95 	71 	15 	77 	60 
OWN,GT16,THS_T,NL	6348 	5798 	6459 	6104 	2478 	2490 	2539 	3339 	3344 
OWN,GT16,THS_T,NO	311 	893 	1142 	723 	699 	1002 	2226 	656 	823 
OWN,GT16,THS_T,PL	3729 	4574 	4165 	6266 	4130 	4603 	3680 	3540 	3526 
OWN,GT16,THS_T,PT	455 	500 	728 	514 	861 	857 	837 	726 	765 
OWN,GT16,THS_T,RO	259 	240 	180 	282 	244 	226 	243 	965 	648 
OWN,GT16,THS_T,SE	3156 	3621 	2824 	2419 	2286 	3149 	2277 	920 	779 
OWN,GT16,THS_T,SI	77 	105 	73 	79 	82 	89 	116 	98 	130 
OWN,GT16,THS_T,SK	390 	429 	313 	594 	395 	607 	698 	644 	565 
OWN,GT16,THS_T,UK	13732 	15786 	14258 	11967 	13946 	13936 	: 	: 	: 
OWN,GT17,MIO_TKM,AT	235 	229 	238 	185 	229 	246 	238 	232 	219 
OWN,GT17,MIO_TKM,BE	113 	15 	47 	32 	38 	30 	59 	31 	23 
OWN,GT17,MIO_TKM,BG	1 	: c	11 	14 	: c	2 	: c	11 	: c
OWN,GT17,MIO_TKM,CH	146 	208 	212 	201 	138 	183 	151 	128 	125 
OWN,GT17,MIO_TKM,CY	: c	: c	: c	: c	: c	: c	: c	: c	: c
OWN,GT17,MIO_TKM,CZ	: c	2 	: c	2 	1 	3 	3 	: c	1 
OWN,GT17,MIO_TKM,DE	3003 	2923 	3141 	2797 	2793 	2678 	1545 	1190 	1247 
OWN,GT17,MIO_TKM,DK	10 	12 	8 	16 	18 	21 	29 	21 	35 
OWN,GT17,MIO_TKM,EE	: c	: c	: 	: c	: c	: c	: c	: c	: c
OWN,GT17,MIO_TKM,EL	82 	79 	24 	13 	31 	15 	44 	43 	19 
OWN,GT17,MIO_TKM,ES	68 	52 	37 	50 	35 	35 	34 	19 	9 
OWN,GT17,MIO_TKM,EU15	6512 	5749 	5658 	5342 	5248 	4673 	2706 	: 	: 
OWN,GT17,MIO_TKM,EU25	6627 	5891 	5799 	5444 	5456 	4830 	2778 	: 	: 
OWN,GT17,MIO_TKM,EU27	6638 	5899 	5813 	5463 	5470 	4840 	2802 	: 	: 
OWN,GT17,MIO_TKM,EU28	6638 	5899 	5813 	5464 	5470 	4840 	2802 	: 	: 
OWN,GT17,MIO_TKM,FI	90 	41 	46 	37 	126 	116 	100 	93 	82 
OWN,GT17,MIO_TKM,FR	824 	792 	706 	596 	557 	664 	546 	605 	33 
OWN,GT17,MIO_TKM,HR	: c	: c	: c	: c	: c	: 	: c	: c	: 
OWN,GT17,MIO_TKM,HU	1 	3 	5 	3 	1 	4 	0 	2 	3 
OWN,GT17,MIO_TKM,IE	19 	10 	11 	7 	9 	3 	12 	12 	: 
OWN,GT17,MIO_TKM,IT	13 	13 	29 	16 	28 	33 	41 	93 	123 
OWN,GT17,MIO_TKM,LT	: c	: c	: c	: c	2 	4 	1 	: c	4 
OWN,GT17,MIO_TKM,LU	5 	2 	4 	3 	3 	2 	1 	1 	2 
OWN,GT17,MIO_TKM,LV	: c	2 	8 	: c	: c	: c	1 	4 	: c
OWN,GT17,MIO_TKM,NL	1 	4 	3 	7 	2 	3 	2 	357 	240 
OWN,GT17,MIO_TKM,NO	25 	24 	14 	32 	16 	50 	24 	31 	52 
OWN,GT17,MIO_TKM,PL	103 	131 	124 	91 	198 	123 	64 	12 	5 
OWN,GT17,MIO_TKM,PT	6 	14 	20 	4 	9 	11 	12 	12 	2 
OWN,GT17,MIO_TKM,RO	10 	6 	3 	5 	9 	8 	20 	13 	8 
OWN,GT17,MIO_TKM,SE	16 	34 	13 	11 	17 	25 	17 	45 	8 
OWN,GT17,MIO_TKM,SI	4 	1 	1 	4 	5 	9 	2 	1 	12 
OWN,GT17,MIO_TKM,SK	1 	3 	1 	1 	: c	: c	: c	: c	2 
OWN,GT17,MIO_TKM,UK	2027 	1528 	1331 	1568 	1353 	791 	25 	30 	34 
OWN,GT17,THS_T,AT	3446 	2948 	2814 	2643 	2714 	2677 	2199 	2300 	2346 
OWN,GT17,THS_T,BE	548 	237 	674 	400 	749 	449 	535 	348 	300 
OWN,GT17,THS_T,BG	32 	: c	355 	337 	: c	516 	: c	399 	: c
OWN,GT17,THS_T,CH	3627 	4806 	5692 	5081 	4006 	5381 	3535 	3438 	3412 
OWN,GT17,THS_T,CY	: c	: c	: c	: c	: c	: c	: c	: c	: c
OWN,GT17,THS_T,CZ	: c	31 	: c	27 	34 	103 	75 	: c	40 
OWN,GT17,THS_T,DE	44747 	41891 	42871 	38288 	38938 	36637 	21615 	19064 	19577 
OWN,GT17,THS_T,DK	69 	288 	143 	410 	211 	140 	454 	369 	530 
OWN,GT17,THS_T,EE	: c	: c	: 	: c	: c	: c	: c	: c	: c
OWN,GT17,THS_T,EL	1367 	767 	339 	232 	985 	740 	1019 	1264 	363 
OWN,GT17,THS_T,ES	1619 	1220 	907 	1171 	863 	671 	674 	433 	174 
OWN,GT17,THS_T,EU15	98816 	90703 	85692 	81300 	78461 	69866 	43516 	: 	: 
OWN,GT17,THS_T,EU25	100809 	92280 	87548 	82623 	80624 	72058 	44658 	: 	: 
OWN,GT17,THS_T,EU27	100960 	92328 	87935 	83041 	81010 	72665 	44929 	: 	: 
OWN,GT17,THS_T,EU28	100966 	92329 	87936 	83048 	81018 	72665 	44939 	: 	: 
OWN,GT17,THS_T,FI	1400 	1842 	799 	914 	3138 	4159 	3362 	2586 	3091 
OWN,GT17,THS_T,FR	12571 	13358 	12445 	9948 	11809 	12090 	11977 	10492 	286 
OWN,GT17,THS_T,HR	: c	: c	: c	: c	: c	: 	: c	: c	: 
OWN,GT17,THS_T,HU	9 	16 	20 	39 	16 	42 	16 	38 	110 
OWN,GT17,THS_T,IE	347 	241 	176 	150 	110 	71 	86 	183 	: 
OWN,GT17,THS_T,IT	241 	365 	372 	350 	632 	561 	904 	1474 	1861 
OWN,GT17,THS_T,LT	: c	: c	: c	: c	27 	42 	35 	: c	36 
OWN,GT17,THS_T,LU	67 	58 	63 	54 	67 	56 	34 	25 	51 
OWN,GT17,THS_T,LV	: c	14 	33 	: c	: c	: c	55 	35 	: c
OWN,GT17,THS_T,NL	18 	57 	39 	95 	63 	43 	94 	4429 	1931 
OWN,GT17,THS_T,NO	240 	451 	311 	465 	347 	1236 	585 	822 	851 
OWN,GT17,THS_T,PL	1734 	1416 	1664 	1154 	1925 	1712 	832 	163 	27 
OWN,GT17,THS_T,PT	106 	147 	217 	78 	89 	93 	96 	92 	40 
OWN,GT17,THS_T,RO	118 	26 	32 	80 	82 	91 	166 	131 	77 
OWN,GT17,THS_T,SE	288 	367 	131 	243 	282 	236 	195 	334 	113 
OWN,GT17,THS_T,SI	48 	16 	30 	51 	52 	38 	40 	19 	56 
OWN,GT17,THS_T,SK	28 	56 	57 	17 	: c	: c	: c	: c	39 
OWN,GT17,THS_T,UK	31989 	26914 	23702 	26323 	17813 	11243 	272 	437 	384 
OWN,GT18,MIO_TKM,AT	488 	469 	489 	376 	469 	488 	471 	443 	418 
OWN,GT18,MIO_TKM,BE	45 	138 	458 	473 	203 	497 	455 	615 	441 
OWN,GT18,MIO_TKM,BG	131 	146 	156 	25 	116 	25 	25 	37 	: c
OWN,GT18,MIO_TKM,CH	41 	21 	45 	48 	70 	51 	72 	216 	118 
OWN,GT18,MIO_TKM,CY	: 	: 	: 	: 	: 	: c	: c	: 	: c
OWN,GT18,MIO_TKM,CZ	177 	130 	68 	166 	244 	286 	136 	60 	115 
OWN,GT18,MIO_TKM,DE	496 	445 	462 	561 	524 	492 	378 	: 	: 
OWN,GT18,MIO_TKM,DK	55 	73 	37 	115 	66 	88 	84 	86 	81 
OWN,GT18,MIO_TKM,EE	44 	126 	83 	85 	26 	7 	17 	8 	: 
OWN,GT18,MIO_TKM,EL	: c	12 	40 	40 	8 	43 	: c	: c	: c
OWN,GT18,MIO_TKM,ES	: 	: c	: c	: c	: c	: c	: c	: c	: c
OWN,GT18,MIO_TKM,EU15	9071 	7873 	6374 	7657 	7349 	8371 	4060 	: 	: 
OWN,GT18,MIO_TKM,EU25	10095 	8556 	6902 	8378 	7881 	8889 	4489 	: 	: 
OWN,GT18,MIO_TKM,EU27	12046 	10061 	8155 	9193 	8561 	9504 	5236 	: 	: 
OWN,GT18,MIO_TKM,EU28	12070 	10071 	8158 	9195 	8578 	9505 	5236 	: 	: 
OWN,GT18,MIO_TKM,FI	247 	132 	53 	144 	150 	165 	99 	197 	110 
OWN,GT18,MIO_TKM,FR	362 	307 	250 	125 	161 	1364 	1465 	1071 	1033 
OWN,GT18,MIO_TKM,HR	24 	10 	4 	3 	16 	1 	: 	: 	: c
OWN,GT18,MIO_TKM,HU	292 	118 	115 	111 	76 	93 	78 	89 	80 
OWN,GT18,MIO_TKM,IE	127 	71 	94 	116 	142 	131 	214 	189 	314 
OWN,GT18,MIO_TKM,IT	97 	159 	63 	200 	180 	146 	201 	213 	179 
OWN,GT18,MIO_TKM,LT	79 	90 	97 	65 	84 	89 	99 	122 	105 
OWN,GT18,MIO_TKM,LU	220 	194 	323 	109 	50 	60 	30 	61 	75 
OWN,GT18,MIO_TKM,LV	11 	10 	27 	5 	5 	2 	2 	21 	7 
OWN,GT18,MIO_TKM,NL	416 	328 	258 	306 	275 	324 	233 	658 	582 
OWN,GT18,MIO_TKM,NO	180 	386 	298 	254 	305 	172 	152 	140 	265 
OWN,GT18,MIO_TKM,PL	279 	93 	82 	118 	54 	23 	68 	84 	73 
OWN,GT18,MIO_TKM,PT	78 	38 	198 	62 	431 	224 	170 	50 	32 
OWN,GT18,MIO_TKM,RO	1819 	1358 	1097 	790 	565 	590 	722 	954 	267 
OWN,GT18,MIO_TKM,SE	343 	526 	305 	504 	360 	393 	256 	106 	288 
OWN,GT18,MIO_TKM,SI	: 	: 	: 	: 	: 	: c	: c	: c	12 
OWN,GT18,MIO_TKM,SK	143 	117 	55 	171 	44 	16 	29 	57 	86 
OWN,GT18,MIO_TKM,UK	6086 	4982 	3343 	4523 	4329 	3954 	: 	: 	: 
OWN,GT18,THS_T,AT	6950 	5903 	5757 	5294 	5453 	5397 	4405 	4398 	4486 
OWN,GT18,THS_T,BE	501 	2092 	3810 	3105 	1376 	2499 	2871 	5948 	3383 
OWN,GT18,THS_T,BG	518 	1285 	1597 	207 	663 	196 	190 	768 	: c
OWN,GT18,THS_T,CH	897 	791 	663 	951 	1134 	913 	1296 	1754 	1606 
OWN,GT18,THS_T,CY	: 	: 	: 	: 	: 	: c	: c	: 	: c
OWN,GT18,THS_T,CZ	1471 	1032 	907 	1451 	690 	1929 	1694 	738 	1962 
OWN,GT18,THS_T,DE	5697 	5808 	5208 	5775 	5216 	4586 	3563 	: 	: 
OWN,GT18,THS_T,DK	481 	1143 	560 	3047 	1000 	953 	727 	767 	1462 
OWN,GT18,THS_T,EE	68 	238 	80 	122 	62 	32 	45 	150 	: 
OWN,GT18,THS_T,EL	: c	215 	858 	518 	228 	291 	: c	: c	: c
OWN,GT18,THS_T,ES	: 	: c	: c	: c	: c	: c	: c	: c	: c
OWN,GT18,THS_T,EU15	107291 	84876 	68656 	82240 	81900 	79405 	35472 	: 	: 
OWN,GT18,THS_T,EU25	112445 	88589 	71834 	86010 	84471 	83592 	39477 	: 	: 
OWN,GT18,THS_T,EU27	118179 	94507 	77159 	88430 	86930 	85261 	41721 	: 	: 
OWN,GT18,THS_T,EU28	118422 	94663 	77213 	88488 	87022 	85275 	41721 	: 	: 
OWN,GT18,THS_T,FI	3236 	1557 	550 	4347 	1329 	1869 	1098 	1509 	1335 
OWN,GT18,THS_T,FR	2315 	1416 	1116 	1194 	1757 	11535 	10879 	9304 	11525 
OWN,GT18,THS_T,HR	243 	156 	53 	58 	93 	14 	: 	: 	: c
OWN,GT18,THS_T,HU	1426 	625 	394 	270 	333 	580 	435 	506 	750 
OWN,GT18,THS_T,IE	1459 	949 	1294 	1403 	1655 	1394 	2463 	2354 	3685 
OWN,GT18,THS_T,IT	1474 	2008 	1263 	2977 	3613 	2246 	2909 	3700 	4630 
OWN,GT18,THS_T,LT	405 	329 	410 	444 	633 	756 	973 	1257 	1287 
OWN,GT18,THS_T,LU	840 	787 	1973 	439 	240 	172 	150 	186 	401 
OWN,GT18,THS_T,LV	86 	143 	160 	370 	44 	64 	153 	298 	105 
OWN,GT18,THS_T,NL	3101 	2534 	2427 	2676 	3304 	3798 	3780 	6318 	3494 
OWN,GT18,THS_T,NO	730 	2190 	2122 	2481 	1988 	1245 	2801 	824 	972 
OWN,GT18,THS_T,PL	1293 	894 	978 	442 	425 	117 	511 	770 	544 
OWN,GT18,THS_T,PT	403 	297 	628 	447 	1625 	1245 	920 	440 	368 
OWN,GT18,THS_T,RO	5217 	4633 	3729 	2213 	1795 	1473 	2054 	3380 	1382 
OWN,GT18,THS_T,SE	1651 	2446 	1216 	1637 	1214 	1496 	1627 	522 	1750 
OWN,GT18,THS_T,SI	: 	: 	: 	: 	: 	: c	: c	: c	21 
OWN,GT18,THS_T,SK	404 	452 	249 	671 	384 	694 	191 	183 	1764 
OWN,GT18,THS_T,UK	79079 	57719 	41958 	49364 	53870 	41907 	: 	: 	: 
OWN,GT19,MIO_TKM,AT	262 	250 	261 	199 	251 	254 	243 	221 	209 
OWN,GT19,MIO_TKM,BE	396 	172 	423 	351 	273 	501 	294 	324 	263 
OWN,GT19,MIO_TKM,BG	5 	5 	: c	10 	4 	8 	: c	40 	: c
OWN,GT19,MIO_TKM,CH	7 	15 	21 	41 	18 	20 	6 	4 	8 
OWN,GT19,MIO_TKM,CZ	181 	112 	18 	38 	60 	181 	30 	11 	29 
OWN,GT19,MIO_TKM,DE	10 	20 	5 	16 	17 	4 	55 	376 	499 
OWN,GT19,MIO_TKM,DK	42 	26 	32 	28 	15 	45 	42 	18 	: c
OWN,GT19,MIO_TKM,EE	8 	: c	: 	: c	: c	: c	: c	21 	30 
OWN,GT19,MIO_TKM,EL	: c	: c	: c	: c	: c	: c	13 	: c	: c
OWN,GT19,MIO_TKM,ES	207 	184 	160 	177 	229 	246 	211 	232 	300 
OWN,GT19,MIO_TKM,EU15	1633 	1582 	1738 	1412 	1226 	2673 	5030 	: 	: 
OWN,GT19,MIO_TKM,EU25	1909 	1837 	1955 	1674 	1410 	2905 	5117 	: 	: 
OWN,GT19,MIO_TKM,EU27	1989 	1898 	2039 	1865 	1513 	2954 	5169 	: 	: 
OWN,GT19,MIO_TKM,EU28	1989 	1898 	2039 	1865 	1513 	2954 	5169 	: 	: 
OWN,GT19,MIO_TKM,FI	: 	: c	: 	: c	: 	: c	: 	: 	: 
OWN,GT19,MIO_TKM,FR	58 	110 	34 	40 	54 	68 	40 	26 	: 
OWN,GT19,MIO_TKM,HU	29 	25 	26 	89 	36 	8 	: c	: c	2 
OWN,GT19,MIO_TKM,IE	: c	: c	: c	: c	: 	: 	: c	: c	: 
OWN,GT19,MIO_TKM,IT	31 	30 	10 	57 	91 	42 	22 	130 	118 
OWN,GT19,MIO_TKM,LU	: c	: c	: c	: c	6 	8 	: 	: c	32 
OWN,GT19,MIO_TKM,LV	: 	: 	: 	: 	: c	: 	: 	: 	: c
OWN,GT19,MIO_TKM,NL	47 	73 	22 	18 	45 	35 	80 	16 	23 
OWN,GT19,MIO_TKM,NO	: c	225 	104 	145 	74 	128 	100 	95 	96 
OWN,GT19,MIO_TKM,PL	: c	59 	91 	28 	2 	: 	: c	154 	21 
OWN,GT19,MIO_TKM,PT	50 	44 	147 	5 	23 	: c	11 	16 	10 
OWN,GT19,MIO_TKM,RO	76 	56 	82 	181 	99 	41 	48 	100 	89 
OWN,GT19,MIO_TKM,SI	41 	58 	81 	88 	83 	42 	: c	5 	27 
OWN,GT19,MIO_TKM,SK	: c	: 	: c	19 	: c	: 	: 	: 	1 
OWN,GT19,MIO_TKM,UK	482 	559 	640 	502 	211 	1458 	4019 	3711 	3462 
OWN,GT19,THS_T,AT	3629 	3061 	3047 	2752 	2844 	2839 	2297 	2192 	2235 
OWN,GT19,THS_T,BE	2357 	1722 	3457 	2710 	2526 	4278 	2196 	1859 	1869 
OWN,GT19,THS_T,BG	97 	284 	: c	568 	377 	708 	: c	484 	: c
OWN,GT19,THS_T,CH	107 	283 	439 	466 	323 	228 	216 	162 	230 
OWN,GT19,THS_T,CZ	2056 	2237 	704 	689 	440 	743 	337 	224 	548 
OWN,GT19,THS_T,DE	208 	1037 	354 	217 	348 	142 	430 	3533 	4646 
OWN,GT19,THS_T,DK	323 	348 	320 	239 	258 	395 	916 	408 	: c
OWN,GT19,THS_T,EE	48 	: c	: 	: c	: c	: c	: c	456 	366 
OWN,GT19,THS_T,EL	: c	: c	: c	: c	: c	: c	525 	: c	: c
OWN,GT19,THS_T,ES	5494 	5340 	3877 	3830 	5221 	5214 	5194 	4955 	6527 
OWN,GT19,THS_T,EU15	20621 	55423 	19483 	15331 	16355 	31681 	48040 	: 	: 
OWN,GT19,THS_T,EU25	23143 	58252 	21372 	16820 	17249 	32595 	48505 	: 	: 
OWN,GT19,THS_T,EU27	23709 	59071 	22586 	18000 	18224 	33478 	49013 	: 	: 
OWN,GT19,THS_T,EU28	23709 	59071 	22586 	18000 	18224 	33478 	49013 	: 	: 
OWN,GT19,THS_T,FI	: 	: c	: 	: c	: 	: c	: 	: 	: 
OWN,GT19,THS_T,FR	1148 	1075 	223 	287 	517 	675 	274 	266 	: 
OWN,GT19,THS_T,HU	240 	103 	68 	220 	102 	41 	: c	: c	19 
OWN,GT19,THS_T,IE	: c	: c	: c	: c	: 	: 	: c	: c	: 
OWN,GT19,THS_T,IT	373 	353 	273 	719 	1384 	866 	615 	3224 	2482 
OWN,GT19,THS_T,LU	: c	: c	: c	: c	32 	21 	: 	: c	261 
OWN,GT19,THS_T,LV	: 	: 	: 	: 	: c	: 	: 	: 	: c
OWN,GT19,THS_T,NL	950 	725 	384 	292 	1232 	1472 	1338 	274 	422 
OWN,GT19,THS_T,NO	: c	2482 	1742 	1818 	1022 	1697 	1672 	1209 	2107 
OWN,GT19,THS_T,PL	: c	373 	917 	317 	87 	: 	: c	1101 	103 
OWN,GT19,THS_T,PT	750 	469 	751 	172 	83 	: c	119 	146 	141 
OWN,GT19,THS_T,RO	469 	535 	982 	613 	597 	175 	226 	283 	494 
OWN,GT19,THS_T,SI	127 	116 	200 	205 	239 	86 	: c	37 	355 
OWN,GT19,THS_T,SK	: c	: 	: c	47 	: c	: 	: 	: 	19 
OWN,GT19,THS_T,UK	5094 	4903 	6729 	3952 	1704 	15611 	34137 	36328 	37779 
OWN,GT20,MIO_TKM,BE	37 	68 	100 	192 	217 	187 	163 	153 	90 
OWN,GT20,MIO_TKM,BG	50 	29 	76 	65 	131 	81 	218 	151 	150 
OWN,GT20,MIO_TKM,CH	33 	42 	19 	17 	6 	23 	21 	9 	18 
OWN,GT20,MIO_TKM,CY	2 	: c	1 	: c	: c	: c	: c	8 	7 
OWN,GT20,MIO_TKM,CZ	: 	: 	: 	: 	: c	: c	: c	25 	93 
OWN,GT20,MIO_TKM,DE	: 	: 	: 	: 	: 	: c	: 	: 	: 
OWN,GT20,MIO_TKM,EE	1 	12 	5 	: c	3 	2 	: c	15 	7 
OWN,GT20,MIO_TKM,EL	31 	132 	70 	31 	33 	49 	46 	104 	81 
OWN,GT20,MIO_TKM,EU15	1454 	1434 	1601 	1309 	1290 	1445 	1284 	: 	: 
OWN,GT20,MIO_TKM,EU25	3325 	2116 	2328 	2383 	2235 	2354 	2275 	: 	: 
OWN,GT20,MIO_TKM,EU27	3558 	2335 	2645 	2639 	2543 	2558 	2542 	: 	: 
OWN,GT20,MIO_TKM,EU28	3558 	2335 	2645 	2639 	2543 	2558 	2543 	: 	: 
OWN,GT20,MIO_TKM,FR	: c	: c	8 	16 	: c	7 	: c	: c	: 
OWN,GT20,MIO_TKM,HR	: 	: 	: 	: 	: 	: 	: c	: 	: c
OWN,GT20,MIO_TKM,HU	1059 	7 	41 	53 	53 	50 	145 	193 	130 
OWN,GT20,MIO_TKM,IE	: 	: 	: c	: c	: c	: c	2 	: c	30 
OWN,GT20,MIO_TKM,IT	794 	779 	897 	894 	960 	1121 	995 	1348 	1846 
OWN,GT20,MIO_TKM,LU	402 	279 	165 	121 	24 	40 	34 	85 	101 
OWN,GT20,MIO_TKM,NL	: 	: c	: c	: c	: 	: 	: 	45 	128 
OWN,GT20,MIO_TKM,NO	: c	: 	: 	: 	: 	: 	: 	: 	: c
OWN,GT20,MIO_TKM,PL	810 	663 	680 	1016 	844 	852 	844 	380 	610 
OWN,GT20,MIO_TKM,PT	149 	123 	127 	35 	10 	: c	: c	: 	: c
OWN,GT20,MIO_TKM,RO	184 	190 	241 	191 	177 	123 	48 	59 	284 
OWN,GT20,MIO_TKM,SE	24 	19 	55 	18 	20 	36 	36 	31 	9 
OWN,GT20,MIO_TKM,SI	: 	: 	: 	: 	: 	: 	: c	: c	: c
OWN,GT20,MIO_TKM,SK	: 	: 	: c	4 	31 	: 	: 	: 	: c
OWN,GT20,MIO_TKM,UK	5 	22 	179 	: c	21 	: c	: 	: 	: 
OWN,GT20,THS_T,BE	383 	470 	1480 	1733 	2671 	1682 	899 	1177 	684 
OWN,GT20,THS_T,BG	2068 	2418 	1650 	2696 	2283 	2976 	4243 	11736 	11514 
OWN,GT20,THS_T,CH	1142 	1378 	491 	531 	260 	582 	778 	313 	593 
OWN,GT20,THS_T,CY	78 	: c	153 	: c	: c	: c	: c	620 	596 
OWN,GT20,THS_T,CZ	: 	: 	: 	: 	: c	: c	: c	173 	866 
OWN,GT20,THS_T,DE	: 	: 	: 	: 	: 	: c	: 	: 	: 
OWN,GT20,THS_T,EE	10 	204 	78 	: c	27 	24 	: c	144 	116 
OWN,GT20,THS_T,EL	545 	1157 	1129 	640 	601 	875 	1117 	5039 	1360 
OWN,GT20,THS_T,EU15	21400 	21655 	24398 	24231 	24332 	29854 	22036 	: 	: 
OWN,GT20,THS_T,EU25	45855 	26309 	31995 	33621 	34187 	41063 	35838 	: 	: 
OWN,GT20,THS_T,EU27	48678 	29749 	36505 	37444 	37122 	44612 	40487 	: 	: 
OWN,GT20,THS_T,EU28	48678 	29749 	36505 	37444 	37122 	44612 	40491 	: 	: 
